,gene,pval,qval,log2fc,mean,zero_mean,zero_variance
2066,2066,0.0,0.0,5.224673612783933,0.001668316491200722,False,False
2751,2751,0.0,0.0,5.002317651942204,-0.002002626723566492,False,False
314,314,0.0,0.0,4.924153772899519,0.004249708753945702,False,False
1430,1430,0.0,0.0,4.819241238687659,-0.0005830948118825674,False,False
2640,2640,6.8528526e-317,5.8446168e-316,4.76416467615993,-0.0021905483936208725,False,False
1177,1177,0.0,0.0,4.750021446390082,-0.003113924099203025,False,False
2125,2125,0.0,0.0,4.627756185173634,-0.00015611445629387655,False,False
2413,2413,3.3820177004806e-310,2.82755733381025e-309,4.610852526368282,-0.0020964102283247688,False,False
18,18,8.75782363484529e-207,5.066904590296456e-206,4.177074294224269,0.005341546769102382,False,False
1432,1432,0.0,0.0,4.13666503559923,0.00210406867783898,False,False
1164,1164,4.887530385546e-310,4.074772523679927e-309,4.1240314265429925,-0.000574620804241921,False,False
1487,1487,3.1589418557552e-309,2.618921627899842e-308,4.120490497242209,0.0006877453805979594,False,False
2482,2482,5.626057817114619e-295,4.440994574786221e-294,4.02436470714775,-0.000839672519342291,False,False
2245,2245,1.1574236271889634e-224,7.171677088719924e-224,3.935069530499777,0.002217078078964943,False,False
2308,2308,0.0,0.0,3.8631681524632002,0.005062521628153613,False,False
2068,2068,1.165901866516573e-273,8.586592406504191e-273,3.8491125586028825,-0.0007454377757673547,False,False
1807,1807,6.067343081873298e-301,4.9201842259562696e-300,3.7836629269818576,0.003545486787634,False,False
1906,1906,0.0,0.0,3.7434014337006567,0.0010818075646305408,False,False
2368,2368,0.0,0.0,3.6271443326475232,0.0008745986227626235,False,False
1557,1557,1.0182921886754777e-279,7.670789888296492e-279,3.5539984129068936,0.003291127512377201,False,False
1568,1568,1.726231192255312e-228,1.085477580214781e-227,3.4033445022093907,0.0024061110970047817,False,False
1591,1591,0.0,0.0,3.3615760754434985,-0.00011601520181268865,False,False
2465,2465,1.013956086180681e-172,5.206611875059275e-172,3.3402086714284955,-0.004953077280676205,False,False
2555,2555,0.0,0.0,3.3331329719556138,-0.002140837949170138,False,False
1435,1435,1.64688122917864e-241,1.086209664044934e-240,3.3326083066324097,0.00399757712598009,False,False
1607,1607,9.1399465181154e-188,4.932247502866637e-187,3.19409888633209,0.00814936249164376,False,False
841,841,4.2809094693189836e-114,1.6674198562911737e-113,3.132085769044943,0.00029102202948164124,False,False
1759,1759,1.4982208811231922e-121,6.124958092525668e-121,3.013689977737005,-0.006168307577804705,False,False
1707,1707,2.4061019790747453e-190,1.3200204572816717e-189,2.9870490052051015,0.002920791261325273,False,False
2371,2371,0.0,0.0,2.9374465322162635,0.007456062237893676,False,False
263,263,1.2330381256724782e-134,5.397724420347957e-134,2.924342550609917,0.0008275084179427683,False,False
1500,1500,2.423386957313357e-182,1.2936353398032453e-181,2.881220469896915,0.001681290479600528,False,False
451,451,3.6242763009606525e-117,1.434246941500162e-116,2.853941957678263,-1.0442620798398194e-05,False,False
556,556,5.032009947541047e-165,2.5228049872131467e-164,2.8447087573481387,-0.00048648280602625604,False,False
2890,2890,8.271575173149712e-267,5.958746386870957e-266,2.840597770053239,-0.0013841966934295125,False,False
550,550,3.1329176192424404e-101,1.1451354056541334e-100,2.818257653662788,-0.0007142824315619495,False,False
1541,1541,2.8843285701495027e-217,1.736447707140715e-216,2.8101105667685244,0.00027525296257562004,False,False
2939,2939,0.0,0.0,2.7117070169482065,0.00032104072550913354,False,False
2855,2855,5.234232203691633e-245,3.522721356135321e-244,2.711364739226242,0.0011538976879925944,False,False
2278,2278,2.294857476662552e-161,1.1408939682972285e-160,2.7028829310977374,0.0018781364804247719,False,False
780,780,0.0,0.0,2.6703648599313934,0.0026904143013076615,False,False
2868,2868,9.526560980079489e-122,3.899976963982886e-121,2.658640813370991,-0.0018359046189853762,False,False
2317,2317,8.40947627760975e-101,3.058740881365899e-100,2.6471596708071017,-0.0009642413841634556,False,False
2155,2155,5.7231109295889e-189,3.1110244027508896e-188,2.6438719644618827,-1.894452543926839e-05,False,False
1859,1859,1.9632778570569623e-227,1.2267386694200136e-226,2.618085767202599,-0.0012532117081448801,False,False
856,856,0.0,0.0,2.6153920136910505,0.006003778118283426,False,False
2415,2415,1.618226170434897e-231,1.0284572320879602e-230,2.6053751421655225,0.0010733224759131021,False,False
529,529,5.442355631252998e-228,3.407787239147446e-227,2.597046248111466,-0.0011751021575857196,False,False
2502,2502,4.897924832339487e-121,1.988651286235786e-120,2.5495124146939525,0.0054194798846265435,False,False
2391,2391,4.084729873750065e-126,1.7099405169661768e-125,2.518807760845053,0.0008033994593535793,False,False
2183,2183,1.0742963895390088e-115,4.217608047819813e-115,2.5184915062479476,0.0012454203667364716,False,False
1789,1789,3.020322905078499e-90,1.0303814232497686e-89,2.4905271379665708,0.0038128261716070533,False,False
1161,1161,1.1631734569589782e-239,7.620968698132996e-239,2.399168309244148,-0.002870234784606948,False,False
1815,1815,1.0170493659533207e-166,5.1162754544906035e-166,2.369737272916213,0.0017802362101041053,False,False
1357,1357,7.770162226257957e-138,3.4420658936617337e-137,2.3693293515661975,0.0019358271260332544,False,False
1694,1694,7.576640712647705e-102,2.7796625012532003e-101,2.365855882460216,0.004862620532921733,False,False
2367,2367,1.891076134681317e-282,1.45031368675301e-281,2.3306876768821483,-0.0030586461507774443,False,False
1326,1326,1.3135488483640772e-127,5.545679917417612e-127,2.3228237916692778,0.008812513950161575,False,False
2645,2645,3.7797919843484477e-121,1.5367702204857797e-120,2.3210576695808203,-0.0015899720636646103,False,False
1000,1000,5.12627369038437e-70,1.5766611723379077e-69,2.253387290482698,-0.006298362252176309,False,False
2381,2381,1.1582208168835494e-122,4.7546326203462993e-122,2.2434170800001323,0.0012017041169442855,False,False
882,882,1.7652053309018e-132,7.693288431889197e-132,2.2346469859531184,0.005804960883893456,False,False
2538,2538,8.071810791451903e-174,4.2030060401805705e-173,2.2247848450687884,-0.001242723273867194,False,False
368,368,2.7869857875572954e-109,1.0659502342100583e-108,2.223319133675726,0.00014889052722033558,False,False
1091,1091,2.100332482212467e-112,8.127492577844332e-112,2.2192796266700916,0.003977693128819931,False,False
1770,1770,2.0530781591345825e-174,1.072805629632296e-173,2.203719431839785,-0.0034771721506053344,False,False
1522,1522,2.784043556980277e-75,8.725492372880108e-75,2.1916683172731046,-0.002667085603611133,False,False
2479,2479,7.061147625939367e-254,4.8851949076429e-253,2.1698602292130973,0.0014736473319611199,False,False
1616,1616,1.762928007831548e-98,6.296474521352628e-98,2.1643046467699865,0.0061753597364212,False,False
1433,1433,7.975426350619752e-70,2.4478868054435803e-69,2.1606307157610503,-0.00508987271975167,False,False
2889,2889,2.7119262047590557e-131,1.1767539438194265e-130,2.1500884372371365,-0.004762259543747593,False,False
1812,1812,1.6203966112612763e-241,1.0711218579562291e-240,2.1424934683967214,-0.005730172916389345,False,False
535,535,1.52245560556218e-86,5.0828439114831835e-86,2.1406052063794045,0.002422927840151745,False,False
1001,1001,7.883376919565499e-91,2.695606301528848e-90,2.1311675616730668,0.003054077642140926,False,False
1147,1147,1.47025443550599e-152,7.026916529117196e-152,2.126763526690013,-9.061035117709226e-05,False,False
999,999,2.2777810478447055e-71,7.0421397395865485e-71,2.101035045733467,0.0032137013726363586,False,False
822,822,2.6004844777583713e-190,1.4240291383739569e-189,2.100267772008932,0.0035698462001135245,False,False
2648,2648,3.7577253746829375e-113,1.4578992041907134e-112,2.080194053740466,0.0013866188369825866,False,False
